visitorid,event_rows,known_category_event_rows,unknown_category_event_rows,category_coverage,category_coverage_flag,zero_view_denominator,zero_known_category_denominator,view_event_rows,snapshot_id
470176,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
470316,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
470377,15,3,12,0.2,1,0,0,13,snapshot_20150919T025947Z
470444,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
470487,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
470579,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
470745,21,16,5,0.7619047619047619,1,0,0,19,snapshot_20150919T025947Z
470859,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
470891,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
470959,25,23,2,0.92,1,0,0,19,snapshot_20150919T025947Z
471176,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
471210,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
471338,6,3,3,0.5,1,0,0,3,snapshot_20150919T025947Z
471437,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
471485,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
471670,5,2,3,0.4,1,0,0,4,snapshot_20150919T025947Z
471929,29,19,10,0.6551724137931034,1,0,0,25,snapshot_20150919T025947Z
471950,37,34,3,0.918918918918919,1,0,0,31,snapshot_20150919T025947Z
472290,11,11,0,1.0,1,0,0,1,snapshot_20150919T025947Z
472487,24,21,3,0.875,1,0,0,19,snapshot_20150919T025947Z
472614,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
473021,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
473074,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
473078,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
473357,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
473366,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
474257,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
474313,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
474497,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
474650,1,0,1,0.0,0,1,1,0,snapshot_20150919T025947Z
474912,9,8,1,0.8888888888888888,1,0,0,6,snapshot_20150919T025947Z
474956,20,20,0,1.0,1,0,0,18,snapshot_20150919T025947Z
474972,10,5,5,0.5,1,0,0,8,snapshot_20150919T025947Z
475172,135,107,28,0.7925925925925926,1,0,0,108,snapshot_20150919T025947Z
475204,21,21,0,1.0,1,0,0,17,snapshot_20150919T025947Z
475268,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
475303,11,0,11,0.0,0,0,1,6,snapshot_20150919T025947Z
475447,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
475479,472,424,48,0.8983050847457628,1,0,0,437,snapshot_20150919T025947Z
475717,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
475994,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
476125,33,19,14,0.5757575757575758,1,0,0,21,snapshot_20150919T025947Z
476132,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
476165,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
476207,3,2,1,0.6666666666666666,1,0,0,1,snapshot_20150919T025947Z
476273,5,2,3,0.4,1,0,0,3,snapshot_20150919T025947Z
476523,10,10,0,1.0,1,0,0,4,snapshot_20150919T025947Z
476773,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
476780,20,19,1,0.95,1,0,0,18,snapshot_20150919T025947Z
476870,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
477155,4,4,0,1.0,1,0,0,1,snapshot_20150919T025947Z
477390,15,13,2,0.8666666666666667,1,0,0,13,snapshot_20150919T025947Z
477505,6,3,3,0.5,1,0,0,4,snapshot_20150919T025947Z
477566,42,42,0,1.0,1,0,0,38,snapshot_20150919T025947Z
477743,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
477826,647,613,34,0.9474497681607419,1,0,0,577,snapshot_20150919T025947Z
477941,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
478054,60,33,27,0.55,1,0,0,26,snapshot_20150919T025947Z
478518,35,28,7,0.8,1,0,0,30,snapshot_20150919T025947Z
478763,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
478902,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
478995,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
479005,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
479127,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
479324,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
479343,38,0,38,0.0,0,0,1,36,snapshot_20150919T025947Z
479891,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
480000,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
480011,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
480064,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
480198,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
480203,11,8,3,0.7272727272727273,1,0,0,7,snapshot_20150919T025947Z
480399,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
480440,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
480552,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
480593,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
480624,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
480628,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
480666,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
480722,10,6,4,0.6,1,0,0,8,snapshot_20150919T025947Z
480744,67,33,34,0.4925373134328358,1,0,0,51,snapshot_20150919T025947Z
480933,20,18,2,0.9,1,0,0,5,snapshot_20150919T025947Z
481102,2,0,2,0.0,0,1,1,0,snapshot_20150919T025947Z
481437,67,65,2,0.9701492537313433,1,0,0,35,snapshot_20150919T025947Z
481481,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
481630,11,7,4,0.6363636363636364,1,0,0,9,snapshot_20150919T025947Z
481830,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
481873,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
481915,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
481982,11,11,0,1.0,1,0,0,7,snapshot_20150919T025947Z
482240,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
482401,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
482439,6,5,1,0.8333333333333334,1,0,0,5,snapshot_20150919T025947Z
482558,10,10,0,1.0,1,0,0,9,snapshot_20150919T025947Z
482614,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
482752,55,55,0,1.0,1,0,0,51,snapshot_20150919T025947Z
483048,19,15,4,0.7894736842105263,1,0,0,18,snapshot_20150919T025947Z
483098,7,0,7,0.0,0,0,1,4,snapshot_20150919T025947Z
483168,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
483194,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
483303,9,7,2,0.7777777777777778,1,0,0,7,snapshot_20150919T025947Z
483316,31,1,30,0.03225806451612903,1,0,0,29,snapshot_20150919T025947Z
483336,13,13,0,1.0,1,0,0,9,snapshot_20150919T025947Z
483363,16,9,7,0.5625,1,0,0,5,snapshot_20150919T025947Z
483471,65,65,0,1.0,1,0,0,60,snapshot_20150919T025947Z
483743,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
484064,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
484291,8,8,0,1.0,1,0,0,7,snapshot_20150919T025947Z
484451,13,11,2,0.8461538461538461,1,0,0,11,snapshot_20150919T025947Z
484459,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
484584,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
484641,16,13,3,0.8125,1,0,0,11,snapshot_20150919T025947Z
484875,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
485161,6,2,4,0.3333333333333333,1,0,0,3,snapshot_20150919T025947Z
485368,7,7,0,1.0,1,0,0,1,snapshot_20150919T025947Z
485680,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
485689,456,448,8,0.9824561403508771,1,0,0,450,snapshot_20150919T025947Z
485699,10,10,0,1.0,1,0,0,7,snapshot_20150919T025947Z
485795,6,6,0,1.0,1,0,0,2,snapshot_20150919T025947Z
485812,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
485995,8,8,0,1.0,1,0,0,7,snapshot_20150919T025947Z
486312,18,17,1,0.9444444444444444,1,0,0,15,snapshot_20150919T025947Z
486346,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
486538,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
486681,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
486906,7,4,3,0.5714285714285714,1,0,0,6,snapshot_20150919T025947Z
486983,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
487062,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
487295,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
487536,26,21,5,0.8076923076923077,1,0,0,18,snapshot_20150919T025947Z
487541,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
487568,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
487723,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
487926,8,0,8,0.0,0,0,1,4,snapshot_20150919T025947Z
488020,7,6,1,0.8571428571428571,1,0,0,3,snapshot_20150919T025947Z
488277,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
488322,23,22,1,0.9565217391304348,1,0,0,17,snapshot_20150919T025947Z
488343,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
488462,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
488490,4,4,0,1.0,1,0,0,3,snapshot_20150919T025947Z
488712,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
488723,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
488858,42,32,10,0.7619047619047619,1,0,0,24,snapshot_20150919T025947Z
489033,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
489217,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
489659,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
490113,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
490177,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
490223,9,9,0,1.0,1,0,0,5,snapshot_20150919T025947Z
490604,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
490684,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
490755,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
490761,10,10,0,1.0,1,0,0,4,snapshot_20150919T025947Z
490857,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
490916,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
491108,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
491192,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
491245,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
491280,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
491323,93,65,28,0.6989247311827957,1,0,0,82,snapshot_20150919T025947Z
491610,8,8,0,1.0,1,0,0,3,snapshot_20150919T025947Z
491657,15,9,6,0.6,1,0,0,12,snapshot_20150919T025947Z
491737,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
491895,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
491908,29,28,1,0.9655172413793104,1,0,0,25,snapshot_20150919T025947Z
491949,2,0,2,0.0,0,0,1,1,snapshot_20150919T025947Z
491961,15,15,0,1.0,1,0,0,11,snapshot_20150919T025947Z
492191,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
492384,8,7,1,0.875,1,0,0,6,snapshot_20150919T025947Z
492404,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
492432,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
492470,9,9,0,1.0,1,0,0,6,snapshot_20150919T025947Z
492796,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
492800,11,10,1,0.9090909090909091,1,0,0,9,snapshot_20150919T025947Z
492867,7,0,7,0.0,0,0,1,3,snapshot_20150919T025947Z
493111,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
493156,17,17,0,1.0,1,0,0,14,snapshot_20150919T025947Z
493213,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
493231,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
493239,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
493320,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
493601,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
493613,42,39,3,0.9285714285714286,1,0,0,40,snapshot_20150919T025947Z
493708,9,9,0,1.0,1,0,0,5,snapshot_20150919T025947Z
493930,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
494059,14,8,6,0.5714285714285714,1,0,0,8,snapshot_20150919T025947Z
494239,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
494335,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
494369,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
494396,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
494464,4,4,0,1.0,1,0,0,1,snapshot_20150919T025947Z
494576,5,5,0,1.0,1,0,0,2,snapshot_20150919T025947Z
494643,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
494728,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
494791,9,5,4,0.5555555555555556,1,0,0,7,snapshot_20150919T025947Z
495095,13,13,0,1.0,1,0,0,11,snapshot_20150919T025947Z
495139,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
495152,46,38,8,0.8260869565217391,1,0,0,38,snapshot_20150919T025947Z
495385,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
495597,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
495782,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
496310,14,12,2,0.8571428571428571,1,0,0,12,snapshot_20150919T025947Z
496313,61,51,10,0.8360655737704918,1,0,0,57,snapshot_20150919T025947Z
496425,8,2,6,0.25,1,0,0,6,snapshot_20150919T025947Z
496489,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
496628,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
496689,7,0,7,0.0,0,0,1,4,snapshot_20150919T025947Z
496796,30,30,0,1.0,1,0,0,27,snapshot_20150919T025947Z
496986,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
497100,11,11,0,1.0,1,0,0,5,snapshot_20150919T025947Z
497167,15,9,6,0.6,1,0,0,11,snapshot_20150919T025947Z
497270,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
497351,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
497371,40,38,2,0.95,1,0,0,21,snapshot_20150919T025947Z
497449,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
497546,6,6,0,1.0,1,0,0,1,snapshot_20150919T025947Z
497721,7,7,0,1.0,1,0,0,4,snapshot_20150919T025947Z
497761,9,7,2,0.7777777777777778,1,0,0,4,snapshot_20150919T025947Z
497789,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
497826,3,0,3,0.0,0,0,1,2,snapshot_20150919T025947Z
497827,11,10,1,0.9090909090909091,1,0,0,6,snapshot_20150919T025947Z
497935,44,34,10,0.7727272727272727,1,0,0,30,snapshot_20150919T025947Z
498134,7,6,1,0.8571428571428571,1,0,0,5,snapshot_20150919T025947Z
498136,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
498233,9,8,1,0.8888888888888888,1,0,0,7,snapshot_20150919T025947Z
498259,13,11,2,0.8461538461538461,1,0,0,11,snapshot_20150919T025947Z
498381,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
498657,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
498856,28,28,0,1.0,1,0,0,21,snapshot_20150919T025947Z
499155,6,3,3,0.5,1,0,0,4,snapshot_20150919T025947Z
499246,9,9,0,1.0,1,0,0,5,snapshot_20150919T025947Z
499382,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
499686,23,3,20,0.13043478260869565,1,0,0,13,snapshot_20150919T025947Z
499745,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
499833,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
499910,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
500008,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
500130,29,29,0,1.0,1,0,0,21,snapshot_20150919T025947Z
500167,27,26,1,0.9629629629629629,1,0,0,26,snapshot_20150919T025947Z
500412,6,5,1,0.8333333333333334,1,0,0,4,snapshot_20150919T025947Z
501099,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
501184,5,5,0,1.0,1,0,0,1,snapshot_20150919T025947Z
501189,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
501391,11,2,9,0.18181818181818182,1,0,0,9,snapshot_20150919T025947Z
501429,58,54,4,0.9310344827586207,1,0,0,51,snapshot_20150919T025947Z
501594,14,10,4,0.7142857142857143,1,0,0,12,snapshot_20150919T025947Z
501814,10,10,0,1.0,1,0,0,4,snapshot_20150919T025947Z
502083,22,17,5,0.7727272727272727,1,0,0,20,snapshot_20150919T025947Z
502170,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
502189,7,7,0,1.0,1,0,0,2,snapshot_20150919T025947Z
502408,22,20,2,0.9090909090909091,1,0,0,17,snapshot_20150919T025947Z
502586,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
502593,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
502646,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
502658,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
502778,5,2,3,0.4,1,0,0,1,snapshot_20150919T025947Z
502892,5,2,3,0.4,1,0,0,3,snapshot_20150919T025947Z
502974,12,12,0,1.0,1,0,0,11,snapshot_20150919T025947Z
503040,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
503136,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
503405,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
503427,4,1,3,0.25,1,0,0,2,snapshot_20150919T025947Z
503469,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
503489,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
503511,6,6,0,1.0,1,0,0,5,snapshot_20150919T025947Z
503542,1,0,1,0.0,0,1,1,0,snapshot_20150919T025947Z
503587,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
503671,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
503691,26,26,0,1.0,1,0,0,20,snapshot_20150919T025947Z
503800,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
503857,213,159,54,0.7464788732394366,1,0,0,167,snapshot_20150919T025947Z
503889,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
503891,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
503906,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
504204,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
504634,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
504656,34,34,0,1.0,1,0,0,29,snapshot_20150919T025947Z
504827,15,11,4,0.7333333333333333,1,0,0,12,snapshot_20150919T025947Z
504901,12,11,1,0.9166666666666666,1,0,0,9,snapshot_20150919T025947Z
504978,6,6,0,1.0,1,0,0,3,snapshot_20150919T025947Z
505168,17,12,5,0.7058823529411765,1,0,0,15,snapshot_20150919T025947Z
505313,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
505455,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
505471,11,11,0,1.0,1,0,0,8,snapshot_20150919T025947Z
505565,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
505568,5,5,0,1.0,1,0,0,1,snapshot_20150919T025947Z
505739,12,12,0,1.0,1,0,0,9,snapshot_20150919T025947Z
505824,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
505988,6,0,6,0.0,0,0,1,4,snapshot_20150919T025947Z
506007,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
506086,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
506260,12,12,0,1.0,1,0,0,10,snapshot_20150919T025947Z
506308,11,11,0,1.0,1,0,0,5,snapshot_20150919T025947Z
506467,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
506763,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
506800,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
506838,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
506843,9,9,0,1.0,1,0,0,8,snapshot_20150919T025947Z
506913,14,14,0,1.0,1,0,0,12,snapshot_20150919T025947Z
507103,17,12,5,0.7058823529411765,1,0,0,10,snapshot_20150919T025947Z
507246,13,13,0,1.0,1,0,0,10,snapshot_20150919T025947Z
507351,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
507593,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
507612,4,2,2,0.5,1,0,0,2,snapshot_20150919T025947Z
507743,15,15,0,1.0,1,0,0,13,snapshot_20150919T025947Z
507994,11,11,0,1.0,1,0,0,9,snapshot_20150919T025947Z
508278,25,25,0,1.0,1,0,0,23,snapshot_20150919T025947Z
508334,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
508520,11,3,8,0.2727272727272727,1,0,0,7,snapshot_20150919T025947Z
508609,17,1,16,0.058823529411764705,1,0,0,14,snapshot_20150919T025947Z
508655,4,3,1,0.75,1,0,0,2,snapshot_20150919T025947Z
508719,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
508863,3,0,3,0.0,0,0,1,1,snapshot_20150919T025947Z
508929,2,0,2,0.0,0,0,1,1,snapshot_20150919T025947Z
509017,64,64,0,1.0,1,0,0,61,snapshot_20150919T025947Z
509109,103,58,45,0.5631067961165048,1,0,0,93,snapshot_20150919T025947Z
509343,9,9,0,1.0,1,0,0,5,snapshot_20150919T025947Z
509346,26,26,0,1.0,1,0,0,19,snapshot_20150919T025947Z
509434,2,2,0,1.0,1,1,0,0,snapshot_20150919T025947Z
509444,14,14,0,1.0,1,0,0,5,snapshot_20150919T025947Z
509679,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
509833,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
510215,15,15,0,1.0,1,0,0,12,snapshot_20150919T025947Z
510429,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
510546,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
510974,5,5,0,1.0,1,0,0,3,snapshot_20150919T025947Z
511086,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
511161,11,11,0,1.0,1,0,0,6,snapshot_20150919T025947Z
511312,3,3,0,1.0,1,0,0,2,snapshot_20150919T025947Z
511438,39,36,3,0.9230769230769231,1,0,0,36,snapshot_20150919T025947Z
511646,29,7,22,0.2413793103448276,1,0,0,24,snapshot_20150919T025947Z
511708,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
511779,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
512033,25,25,0,1.0,1,0,0,16,snapshot_20150919T025947Z
512180,5,5,0,1.0,1,0,0,4,snapshot_20150919T025947Z
512281,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
512833,2,0,2,0.0,0,0,1,1,snapshot_20150919T025947Z
512920,17,4,13,0.23529411764705882,1,0,0,15,snapshot_20150919T025947Z
513361,9,9,0,1.0,1,0,0,7,snapshot_20150919T025947Z
513374,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
513408,8,8,0,1.0,1,0,0,7,snapshot_20150919T025947Z
513479,11,9,2,0.8181818181818182,1,0,0,9,snapshot_20150919T025947Z
513497,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
513593,10,10,0,1.0,1,0,0,8,snapshot_20150919T025947Z
513830,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
513854,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
513984,5,5,0,1.0,1,1,0,0,snapshot_20150919T025947Z
514028,6,6,0,1.0,1,0,0,4,snapshot_20150919T025947Z
514217,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
514625,7,7,0,1.0,1,0,0,5,snapshot_20150919T025947Z
514740,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
514825,15,15,0,1.0,1,0,0,11,snapshot_20150919T025947Z
514943,24,22,2,0.9166666666666666,1,0,0,22,snapshot_20150919T025947Z
515710,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
515716,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
515719,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
515890,9,9,0,1.0,1,0,0,3,snapshot_20150919T025947Z
515906,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
515962,11,9,2,0.8181818181818182,1,0,0,8,snapshot_20150919T025947Z
515977,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
516143,13,13,0,1.0,1,0,0,11,snapshot_20150919T025947Z
516157,8,8,0,1.0,1,0,0,6,snapshot_20150919T025947Z
516166,17,4,13,0.23529411764705882,1,0,0,16,snapshot_20150919T025947Z
516261,178,160,18,0.898876404494382,1,0,0,172,snapshot_20150919T025947Z
516355,7,6,1,0.8571428571428571,1,0,0,5,snapshot_20150919T025947Z
516563,7,7,0,1.0,1,0,0,3,snapshot_20150919T025947Z
516648,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
516732,41,27,14,0.6585365853658537,1,0,0,18,snapshot_20150919T025947Z
516778,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
516784,18,16,2,0.8888888888888888,1,0,0,16,snapshot_20150919T025947Z
517019,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
517088,5,0,5,0.0,0,0,1,3,snapshot_20150919T025947Z
517613,4,4,0,1.0,1,0,0,2,snapshot_20150919T025947Z
517690,4,0,4,0.0,0,0,1,2,snapshot_20150919T025947Z
517720,33,25,8,0.7575757575757576,1,0,0,29,snapshot_20150919T025947Z
517951,3,0,3,0.0,0,0,1,2,snapshot_20150919T025947Z
518294,2,2,0,1.0,1,0,0,1,snapshot_20150919T025947Z
518417,9,0,9,0.0,0,0,1,7,snapshot_20150919T025947Z
518461,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
518659,1614,1114,500,0.6902106567534076,1,0,0,1490,snapshot_20150919T025947Z
519103,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
519346,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
519535,9,6,3,0.6666666666666666,1,0,0,8,snapshot_20150919T025947Z
519563,3,2,1,0.6666666666666666,1,0,0,1,snapshot_20150919T025947Z
519586,3,3,0,1.0,1,0,0,1,snapshot_20150919T025947Z
519736,7,7,0,1.0,1,0,0,6,snapshot_20150919T025947Z
